id_r,cue,resp_1,resp_2,resp_3,incorrect
28499,Anlage,WORD,Erbgut,Veranlagung,Stereoanalage
28537,eindeutig,WORD,doppeldeutig,ungenau,unzweiifelhaft
28810,Kaiser,WORD,Krone,Thron,willhelm
28837,Grad,WORD,Winkel,Bergkamm,Celcius
28859,Rudolf,WORD,rote Nase,Lied,Renntier
28953,feststellen,WORD,Neu,Wissen,Erkenntniss
29058,Gestalt,WORD,NA,NA,Silouette
29072,Bedürfnis,WORD,Reflektion,persönliches,selbsverwirklichung
29298,Uhr,WORD,Zeiger,zeit,ticktack
29355,Heinrich,WORD,Heinrich der Löwe,Mittelalter,Henry the VIII.
29461,führen,WORD,autoritär,bestimmen,Laissez faire
29632,drei,WORD,eins,vier,Hl. Könige
29692,früh,WORD,aufstehen,bäh,igitt
29710,russisch,WORD,Essen,Wodka,Aleksej
29774,Überblick,WORD,Grafik,Vortrag,Weitsicht
29781,ergeben,WORD,Niederlage,aufgeben,gottgefällig
29783,übrig,WORD,verlassen,anders,zuviel
29790,Mehrheit,WORD,Demokratie,beruhigend,"viele, Demokratie, beruhigend"
29795,Gegenteil,WORD,umgekehrt,Rede,opposite
29878,offen,WORD,Tür,NA,ergebnisoffen
29901,erwarten,WORD,Wünsche,vermuten,Ergbenisse
30224,Leser,WORD,Buch,Spannung,Rezepient
30331,Ausland,WORD,Kanada,weg gehen,Auslandstudium
30359,auftreten,WORD,Schauspieler,NA,wütend (auftreten)
30396,Revolution,WORD,Bastille,Freiheit,che guevara
30407,Unterstützung,WORD,tatkräftig,passiv,Motivatin
30419,aktiv,WORD,passiv,handeln,Genus verbi
30429,Dank,WORD,Freundlichkeit,Menschlichkeit,Höfflichkeit
30467,gehen,WORD,verlassen,besuchen,Sapziergang
30469,setzen,WORD,verlassen,besuchen,Sapziergang
30532,Opfer,WORD,fremdverschuldet,scheinbar,selbstverschuldet
30552,Zustimmung,WORD,dabei,Ok,bejaen
30566,Klaus,WORD,dabei,Ok,bejaen
30575,General,WORD,Afghanistan,Putzen,Buster Keaton
30622,Status,WORD,Facebook,Statuus,Status quo
30728,ehemalig,WORD,vergangen,mal gewesen,exehemalig
30745,Größe,WORD,Körper,Zwerg,einsachzig
30818,Ost,WORD,Asien,West,(Ost)deutschland
30977,Frank,WORD,Vorname,hässlich,Steinmaier
31001,gering,WORD,wenig,arm,fuegig
31012,Gewinn,WORD,Chance,Wahl,glücklichkeit
31091,notwendig,WORD,ruhe,erforderlich,glücklichkeit
31182,Medium,WORD,Geist,Mittel,"Zeitung, Internet, ..."
31321,Grad,WORD,Längengrad,Winkel,Celcius
31407,gelten,WORD,korrekt,NA,bestehten
31410,Auswahl,WORD,Essen,Konsum,klm-Auswahlregeln
31419,Rudolf,WORD,Rudi,NA,rednose reindeer
31438,Beschreibung,WORD,Anleitung,Anweisung,Beipacktzettel
31482,eigentlich,WORD,Besserwisserei,Uneigentlich,Jargon der Eigentlichkeit
31863,Heidelberg,WORD,Advanced Chemistry,alt,US Facilities
31872,russisch,WORD,Moskau,Winter,sabaneev
31939,Sinn,WORD,Bedeutung,Leben,Wahrhauftigkeit
31960,russisch,WORD,Muttersprache,schön,Mother Russia
31972,Ansatz,WORD,vorgehensweiße,Lösungsansatz,nachfärben
32085,Kombination,WORD,Zusammensetzung,Erweiterung,Zusammelstellung
32224,Bedeutung,WORD,Inhalt,Sinn,meaning
32287,eigentlich,WORD,vermutlich,normalerweise,theroretisch
32292,verhindern,WORD,hamper,Weg,Nilpferd (wegen lat. Vokabel)
32303,Österreich,WORD,Berge,Urlaub,Schluchtenscheißer
32312,Titel,WORD,Doktor,proffessor,Thesen tempramente
32402,Erinnerung,WORD,Kindheit,Papa,Mémoire
32638,Gegenteil,WORD,von,NA,opposit
32647,Franz,WORD,Franziska,Hahn,Französich
32751,Weg,WORD,weit,steinig,Xavier Naidoo
32754,Verwendung,WORD,Bücher,benutzen,gestände
32780,Rudolf,WORD,Heinz,Kunze,Scharbing
32797,Reihe,WORD,zahlen,filme,biss mormane
32800,Liste,WORD,einkaufen,zettel,to do
32902,Liste,WORD,Einkaufs,Keien Antwort,Schindlers
32960,New York,WORD,USA,Freiheitsstaatue,Multi kulti
32972,Größe,WORD,BH,Tomaten,Baskettball
33140,treffen,WORD,Schuss,Freunde,Balll
33306,erscheinen,WORD,materialisieren,auftauchen,apparieren
33321,Folge,WORD,Konsequenz,NA,Serie (Episode)
33339,England,WORD,Uniion Jack,Queen,Großbritanien
33449,Konkurrenz,WORD,Sport,Wirtschaft,Wettberwerb
33493,natürlich,WORD,klar,nicht,latürnich
33682,Ausland,WORD,Export,Reisen,Innland
33843,historisch,WORD,Spannend,interessant,Geimnisvoll
33862,Leben,WORD,Liebe,Sorgen,Ansträngend
33926,Gestaltung,WORD,fantasievoll,schön,Ideenrich
33933,Verfassung,WORD,Politik,NA,Bill of rights
34171,Wettbewerb,WORD,Marktwirtschaft,gewinnen,Konkurenz
34199,sechs,WORD,Sex,zwölfminussechs,zweimaldrei
34315,Film,WORD,Kino,Schön,Fernsehn
34335,verfolgen,WORD,jagen,NA,follow'en
34370,Aufbau,WORD,Errichten,Konfiguration,Set up
34380,Mail,WORD,weltweit,freund,checken
34383,Versuch,WORD,Labor,Chemie,Testq
34384,Persönlichkeit,WORD,NA,NA,sstörung
34551,Schrift,WORD,Grundschule,Schreibschrift,krakelig
34601,kennen,WORD,wissen,erkennen,kennelernen
34742,vorgehen,WORD,Anführer,Gruppe,hinterhergehen
34758,Marketing,WORD,kräftig,Werbung,verführisch
34765,Prinzip,WORD,Fakt,NA,Grundgenommen
34934,Widerspruch,WORD,contra,Übereinstimmung,Gegentei
35140,bestätigt,WORD,Entschluss,Ende,entgültig
35171,Annahme,WORD,Paket,Theorie,von etw. ausgehen
35205,Status,WORD,sozialer Status,Statusbericht,Status quo
35283,Berücksichtigung,WORD,Toleranz,Bedachtheit,Vorischt
35296,gestalten,WORD,bunt,ändern,verchönern
35312,ernst,WORD,kein Spaß,NA,toternst
35413,folgen,WORD,führen,Konsequenz,hinterhergehen
35532,anbieten,WORD,nett,großzügig,höfflich
35613,Max,WORD,Maximum,Max und Moritz,"Name, Kurzform"
35617,Subjekt,WORD,worum es geht,Mittelpunkt,"Prädikat, Objekt"
35704,Kap,WORD,Strand,Hoffnung,Tormentoso
35942,Polizei,WORD,Schlagstock,Tränengas,Grüne Minna
35962,plötzlich,WORD,Schock,Wendung,aufeinmal
35963,Markt,WORD,Gemüse,Stand,Baunermarkt
35970,Merkmal,WORD,Muttermal,Charakter,Merkmalssemantik
35996,Rudolf,WORD,Nase,Schlitten,Weinachten
36017,Gericht,WORD,Richter,Angeklagter,svollzieher
36158,Service,WORD,Zufriedenheit,Leintuch,Gasttätte
36168,Hermann,WORD,doppelt,Zuhause,Verwandschaft
36210,Handel,WORD,Free Trade,Geschäft,Handelsplatt
36273,Kunst,WORD,Bild,Künstler,Muselum
36287,aufnehmen,WORD,Film,Last,Viedeo
36322,Dienstleistung,WORD,Gastronomie,Mindestlohn,Pfelege
36467,ernst,WORD,böse,lachen,bierernst
36480,Mitglied,WORD,Verein,Gruppe,Dazugehörigkeit
36500,tatsächlich,WORD,Aha,wirklich,soso
36508,empirisch,WORD,erheben,Daten,kulturwissenschaftlich
36646,Ausland,WORD,Urlaub,Ferien,"USA, Urlaub, Ferien"
36712,Oktober,WORD,Herbst,Blätterverfärbung,Geburstage
36723,Grad,WORD,Erde,Temperatur,Gradwanderung
36731,Problematik,WORD,merkwürdig,NA,Schwierigkiet
36759,Wahrnehmung,WORD,Eindruck,Empfindung,Einstelleung
36765,Westen,WORD,Auch im Osten trägt man Westen,Westwärts,Im Osten gibt's nicht Neues
36807,relativ,WORD,absolut,in gewisser Weise,Verhältniss
36921,lassen,WORD,NA,NA,Faulsein
37211,Diskurs,WORD,Widerspruch,Menschen,Sreit
37227,Abhängigkeit,WORD,Sucht,Beziehung,schlechthinnige
37237,stellen,WORD,etwas übernehmen,keinne Antwort,Manschaft
37239,Sicherheit,WORD,Gefahr,Bedrohung,Beschützer/Bodyguard
37255,Gesundheit,WORD,rauchen,Depression,Hatschi
37278,Freund,WORD,besonderer Mensch,Vergangenheit,Liebe (freundschaftlich)
37597,bewegen,WORD,laufen,Bewegung,Fahhrrad
37645,Prozent,WORD,hundert,Wahl,promill
37695,Michael,WORD,Erzengel Michael,Abkürzung: Michi,mein bester Freund :)
37838,technisch,WORD,Kabel,Computer,Eletizität
37850,Spiegel,WORD,Silber,Fensterscheibe,Refektion
38107,leisten,WORD,Erfolg,NA,ehgeiz
38166,folgen,WORD,nachgehen (gedanklich),untersuchen,nachgehen (physisch)
38182,Fähigkeit,WORD,gut,Machbarkeit,Skill
38183,Georg,WORD,NA,g. Ratzinger,ehem. Klassenkamerad
38184,Zugang,WORD,Zutritt,wissen,Zugangsberchtigung
38286,Ausnahme,WORD,Sonderfall,begünstigt,Regelhaftigkeit
38331,Westen,WORD,Cowboys,Lagerfeuer,Marlboroman
38379,Abgrenzung,WORD,NA,NA,von anderen :)
38558,Bild,WORD,malen,Foto,Picture
38586,Spiel,WORD,Tanz,Freude,Liechtigkeit
38616,heutiger,WORD,Gegenwart,ab jetzt,diesentags
38722,staatlich,WORD,Bürokratie,Apparat,uuäh
39035,gelingen,WORD,Erfolg haben,erfolgreich sein,reüssieren
39063,Internet,WORD,E-mail,Informationsbeschaffung,World wide web
39079,Einsatz,WORD,Rettungswache,Polizei,GSG 9
39082,klar,WORD,deutlich,präzise,offensichlich
39128,Friedrich,WORD,Barbarossa,Kaiser,altdeutscher Name
39151,Stuttgart,WORD,Stutengarten,Kelch,schbäbisch
39205,dritter,WORD,Gewinner,Platz,Medailiie
39234,Charakter,WORD,freundlich,nett,sympatisch
39269,Sprache,WORD,Fremdsprache,Linguistik,lerrnen
39282,Entwurf,WORD,Schmierpapier,überlegen,Maket
39304,Bestimmung,WORD,Weg,Nutzen,Schiksal
39324,nutzen,WORD,nützlich,Benutzer,keine antort
39373,Internet,WORD,Wikipedia,Emails,World wide web
39389,schwer,WORD,hart,leicht,schwierg
39390,Einrichtung,WORD,gemütlich,Stil,Möblierung
39444,Prinzip,WORD,Moral,NA,Radio Eriwan
39445,Aufklärung,WORD,Hängelampe,Keller,Quelwasser
39643,Jenseits,WORD,Himmel,über,Dieseits
39860,Ergebnis,WORD,summe,Resultat,excell
39885,Differenz,WORD,Unterschied,Minus,Mathmatik
39892,denken,WORD,schreiben,sprechen,Think tank
39929,sicherlich,WORD,abgesichert,wahrscheinlich,na klar
40065,Faktor,WORD,Sonnencreme,Zahlen,Mutiplikation
40122,Polizei,WORD,Feuerwehr,Unfall,tatütata
40172,Tradition,WORD,Bayern,Tracht,fanilie
40191,Studie,WORD,Fragebogen,Zeit,Unimensa
40198,Engagement,WORD,Freiwillig,NA,Entusiasmus
40211,Paris,WORD,Eiffelturm,Notre Dame,Je t'aime
40213,November,WORD,Herbst,Indian Summer,Geburstag
40341,Ausführung,WORD,eins a,schlecht,qualtität
40359,Beurteilung,WORD,Evaluation,einschätzen,Assesment
40555,Summe,WORD,Kassenbon,NA,Mathemathik
40571,Hinsicht,WORD,Fernsicht,nahsicht,weitsicht
40606,Druck,WORD,Papier,Sache,und epa
40632,erforderlich,WORD,fehlt,Bürokratie,brauchts
40637,treten,WORD,kicken,stauchen,dappen
40714,Gemeinde,WORD,Bürgermeister,Gemeinderat,Pfarrrer
40718,Kunst,WORD,Picasso,Bilder,BK (Schule)
40722,Tendenz,WORD,Planung,Zukunft,Vorausschauung
40749,Kap,WORD,Arkona,Hoorn,der Guten Haffnung
40801,Hilfe,WORD,Not,Unterstützung,Gutestun
40960,weiter,WORD,vorwärts,Leiter,go on
40966,kommen,WORD,hierher,schnell,venir
40989,modern,WORD,Tanzart,Zukunft,Modernballett
40997,strategisch,WORD,logisch,Fuchs,wohlbedacht
41002,übrig,WORD,essen,Letzter,left overs
41221,Sicht,WORD,Augenlicht,Sichtung,Sichweise
41298,Lösung,WORD,NA,NA,sfeld
41385,gegenüber,WORD,gleich auf,auf der anderen Seite,vis a vis
41397,Krise,WORD,Midlife,Nachrichten,Wärung
41668,Begriff,WORD,NA,NA,sstutzig
41759,Verhältnis,WORD,gefährlich,Büro,Affäire
41771,Mensch,WORD,frei,Beziehung,elbstbestimmt
41829,Urteil,WORD,Richter,Anklage,Vorurteill
41897,möglich,WORD,machbar,erreichbar,possible
41977,Februar,WORD,März,Dezember,Jannuar
42004,beteiligen,WORD,Bilanzierung,Konzernabschluss,Joint venture
42055,Zentrum,WORD,Mitte,NA,Satdt
42340,Gefahr,WORD,gefährlich,Vorsicht,Bedrohunh
42367,traditionell,WORD,alt,uncool,vs.modern
42381,Jenseits,WORD,Gott,sterben,Dieseits
42406,Großbritannien,WORD,NA,NA,great britain
42464,fern,WORD,Fernglas,Master Abschluss,Fidschi Inseln
42598,Alter,WORD,Reife,Tod,Großelter
42659,Objekt,WORD,NA,NA,Begirde
42735,Rudolf,WORD,weihnachten,Schnee,rehntier
42824,klassisch,WORD,schwarzweiß,Rosen,Beethovem
42852,ökonomisch,WORD,rational,NA,gewinnbedacht
42888,Frieden,WORD,weiß,Erde,Krig
42892,gehören,WORD,jemandem,mir,swr1
42906,Psychologie,WORD,Studium,Kinder,Wisschenschaft
42924,lernen,WORD,Stoff,Unterricht,Uniersität
43112,Georg,WORD,Georgien,Glubschaugen,St Georg
43121,Klasse,WORD,Belastung,Burn Out,Schula
43128,modern,WORD,riechend,alt,neumodig
43191,Jude,WORD,Klagemauer,Siedlungsbau,Jud Süß
43371,Text,WORD,Vermittlung,Wissen,Infomationen
43436,Art,WORD,Tiere,Nische,und weisw
43445,Ende,WORD,Schluss,Ente,Gelende
43459,Diskurs,WORD,ringen,Wettbewerb,auseindersetzung
43545,Handbuch,WORD,deutsch,Anleitung,Reinhard mey
43554,Beschäftigung,WORD,Arbeit,Kinder,Langeweil
43555,Angaben,WORD,Kategorien,NA,Verortungskriterien
43694,hinsichtlich,WORD,im Bezug auf,zielweisend,der/des...
43827,Begründung,WORD,Konjunktion,Meinung,causal
43849,Überlegung,WORD,nachdenklich,Idee,verkopft
43897,alternativ,WORD,Ökologisch,Umdenken,Fokuhila
44076,Partner,WORD,Lebenspartnerschaft,Sozietät,in crime
44079,versuchen,WORD,probieren,machen,have a try
44081,amerikanisch,WORD,prüde,Gebäck,plüschig
44160,Aufnahme,WORD,Prüfung,Familie,down Syndrom
44176,Bund,WORD,leben,ehe,pficht
44193,Entwicklung,WORD,Technik,Evolution,Vortschritt
44236,Standard,WORD,Norm,NA,Standarde
44296,Auflage,WORD,Bücher,Liege,wieviele
44393,Ziel,WORD,Start,Sieg,Erreichungsgrad
44421,Ding,WORD,NA,NA,((ich muss lächeln))
44547,ausführlich,WORD,klar,geschrieben,grümdlich
44559,bestehen,WORD,NA,NA,durchfaleb
44792,Bedeutung,WORD,verstehen,begreifen,meaning
44794,Anhang,WORD,Drüse,Hang,e-MAil
44797,Bonn,WORD,Berlin,Kohl,ehem. Hauptstadt
44924,sozial,WORD,hilfsbereit,nett,assozial
44948,Thomas,WORD,Mann,Münzer,von aqien
45020,Münster,WORD,arrogant,Hassliebe,versnobbt
45099,Herstellung,WORD,Auto,Entwicklung,Bauem
45137,aktuell,WORD,in,heute,brandheiss
45188,versuchen,WORD,NA,NA,Carpe diem
45263,erforderlich,WORD,ärgerlich,nein,unötig
45270,Diskussion,WORD,Gespräch,Gerede,Klaaf
45280,Verteilung,WORD,Rationen,Kommunikation,Divide et impera
45297,Kontext,WORD,historisch,reißen,drumrum
45317,Umfang,WORD,Kreis,groß,r2*pi
45422,Arbeit,WORD,Freizeit,Krankenhaus,ganztags
45462,Kunde,WORD,teuer,laden,customer
45483,bleiben,WORD,Asyl,Fleck,persistieren
45612,Vergleich,WORD,Survey,synonym,comparison
45747,Entwicklung,WORD,Medikamentenforschung,Geist,Erwachsenwerden
45775,Standard,WORD,Durchschnitt,Hygiene,Normdosis
45847,Bedeutung,WORD,heißt,meint,ethymologisch
45991,Seele,WORD,mental vorhanden,Gottes Gunst,unwirklich/surreal
46046,Prozent,WORD,Umsatzsteuer,Ertragsanteil,Vonhundert
46095,allgemein,WORD,NA,NA,commen
46097,Berlin,WORD,Fernsehturm,Reichstag,hautpstadt
46098,Vermittlung,WORD,Fernsehturm,Reichstag,hautpstadt
46144,jugendlich,WORD,experimentieren,Freizeit,Teens
46256,praktisch,WORD,schnell,erschöpfend,effizent
46265,Gerechtigkeit,WORD,Einigkeit,Allgemeinsinn,Gleicheit
46272,Philosophie,WORD,Innerer Geist,dozieren,Sinneswissen
46280,England,WORD,Humor,Königin,Großbritanien
46313,Geschlecht,WORD,Frau,Sex,Mamm
46355,Situation,WORD,jetzt,NA,sponta
46364,November,WORD,Sankt Martin,grau,klat
46453,Bundesrepublik,WORD,BRD,Bundestag,Detuschland
46463,Einleitung,WORD,Einführung,Beginn,Haupteil
46465,Bestimmung,WORD,religiös,Quatsch,gibts nicht
46518,Dank,WORD,herzlich,Meinung,sagung
46543,Erinnerung,WORD,Mathematik,rechnen,multiplikations
46545,Persönlichkeit,WORD,Angeber,Selbstbewusst,Indiviualität
46571,Liste,WORD,Klassenliste,Notenliste,Schindlers
46606,Gruppe,WORD,Aasee,Selten,Peergrup
46621,Staat,WORD,Demokratie,Freiheit,Res publica
46725,persönlich,WORD,Tagebuch,Gefühle,Habgut
46761,Engagement,WORD,mit großem Elan dabei sein,Schauspielengagement,"freiwilliges, ehrenamtlich"
46762,kennzeichnen,WORD,markieren,NA,auspreisen
46765,Handel,WORD,freier,Freihandelsabkommen,faierer
46768,grundsätzlich,WORD,NA,sätzlich- bildlich,Politikerdeutsch
46783,überwiegend,WORD,größter Teil,meistens,hauptsächlilch
46962,verlassen,WORD,flüchten,abhauen,allleine
46984,Kollege,WORD,Malocher,Feierabendbier,Duzfreund
47078,Interview,WORD,Zeitung,Mikrophon,Promintenter
47081,erfordern,WORD,Mitarbeit,Vorleistung,vorraussetzung
47351,Einerseits,WORD,NA,NA,andererseit
47364,Stellung,WORD,Arbeit,Sex,Postition
47614,bestätigt,WORD,Freude,Selbstwertgefühl,engültig
47850,Aufgabe,WORD,Task,erledigen,exercise
47948,Dank,WORD,Geburtstag,Hilfe,Herzlichen (Dank)
47957,Lage,WORD,Zulage,NA,Braunlage (Ort)
47982,Student,WORD,Bafög,Uni,Lotterleben
48156,Bewegung,WORD,30 tage,Shred,Jillian anderson
48228,Standard,WORD,normal,Einstellungen,Status quo
48320,Österreich,WORD,Sissi,Urlaub,RotWeißRot
48411,USA,WORD,Amerika,Barack Obama,Unites States
48418,Stellung,WORD,Beruf,Haushalt,Hirarchie
48453,verpflichten,WORD,Vertrag,keine Anttwort,Bundersehr
48489,Position,WORD,Sex,Diskussion,KOmpas
48496,reich,WORD,Getreidefelder,nicht anstrebenswert,"Bekannter,der so heißt"
48502,wissenschaftlich,WORD,Untersuchungen,Doktor,Inetlligenz
48607,Euro,WORD,Währung,Europa,DMark
48712,Haltung,WORD,Stolz,aufrecht,Posture
48744,Dimension,WORD,Ausmaß,Größe,Science Fiction
48745,Einfluss,WORD,Ausmaß,Größe,Science Fiction
48848,Fritz,WORD,Klein,Junge,Furtz
48873,Einschätzung,WORD,Im Keim zerquetschen,Beurteilen,Reinschwätzen
48877,treffen,WORD,sehen,to meet,Rendevous
48949,schlecht,WORD,Krank,Faul,Ungereichteigkeit
49049,Sicht,WORD,nah,fern,Brile
49181,Auswahl,WORD,Entscheidung,aussuchen,verchiedenes
49245,essen,WORD,trinken,schlemmern,mampfen
49267,vertrauen,WORD,Ehrlichkeit,Treue,Zweisamkeit
49387,Rudolf,WORD,Rudi,NA,red nosed reindeer
49398,gemeinsam,WORD,einsam,Dreisam,zweisam
49402,Zustimmung,WORD,Bejahung,Ja,Approval
49442,Einstellung,WORD,Bewerbung,Justierung,Atitüde
49484,vergessen,WORD,Erinnerung,Vergangenheit,gedächniss
49562,Nacht,WORD,Sterne,warm,schalfen
49612,Differenzierung,WORD,Diskussion,Intellekt,Objektiviät
49913,Psychologie,WORD,Unterbewusstsein,Kommunikation,Barbara Kaup
49983,weiter,WORD,immer,hoch,gehts
50053,Zukunft,WORD,Kinder,Beruf,Famile
50108,Morgen,WORD,Übermorgen,Freeman,Heugte
50121,geben,WORD,schenken,NA,zur Verügung stellen
50123,besonderer,WORD,eigener,ausergewöhnlicher,individueler
50150,Erfahrung,WORD,gute,schlechte,langjähirge
50168,Rudolf,WORD,Nase,Weihnachtsman,Renntier
50181,Muster,WORD,bunt,schön,Mathelehrerin
50203,Zürich,WORD,Geld,teuer,Scweiz
50229,Einkommen,WORD,Netto,Brutto,Durschschnitt
50272,negativ,WORD,Stimmung,Laune,Svhwangerschaftstest
50308,Vorteil,WORD,positiv,ausnutzen,bervorzugen
50389,Markt,WORD,Gemüse,Marktstand,Obet
50450,erfolgreich,WORD,Willensstark,wohlhabend,prinzipienlos
50550,diskutieren,WORD,Politiker,Pubertät,"bla,bla,bla"
50578,nächster,WORD,nahe,NA,darauffolgender
50677,beschäftigen,WORD,Beschäftigung,werken,tuen
50726,lösen,WORD,Rätsel,Aufgabe,aufknoten
50779,Ende,WORD,Tod,Wurst hat zwei ;-),Finish
50925,einschließlich,WORD,gemeinsam,Zugehörigkeit,zuzücklich
50998,hängen,WORD,Baum,Hängematte,rumhängen
51181,Kind,WORD,Pädagogik,Nachzucht,Infans
51210,Tübingen,WORD,Uni,Studentin,Schokomarkt
51428,lassen,WORD,Ruhe,müssen,loslossen
51811,dienen,WORD,Diener,bedienen,Skalve
51978,acht,WORD,Nachtigall,Nachtlager,halbacht (uhrzeit)
52086,Einkommen,WORD,Geld,Sicherheit,Prositution
52092,New York,WORD,Jeans,Manhatten,Never Sleeps
52105,Realität,WORD,Science Fiction,Matrix,Wiklichkeit
52184,Werk,WORD,hkjhi,hihoih,guigiu
52197,machen,WORD,Arbeit,fertigen,tuen
52201,ehemalig,WORD,vorbei,Tod,nichtmehr
52236,auftreten,WORD,Show,Herzeigen,presentieren
52500,aktuell,WORD,momentan,jetzt,up to date
52502,mögen,WORD,Vermögen,Magen,gernhaben
52588,Zusammenarbeit,WORD,Effizienz,soziale Fähigkeiten,Team-work
52601,ausführlich,WORD,ausholend,sorgfältig,pendantisch
52617,Rudolf,WORD,rote Nase,Mann,Raindear
52629,Moral,WORD,Moral Vorstellungen,persönlich,die Moral von der Geschicht
52630,folglich,WORD,Schluss,Ergebniss,Resulatat
52668,Lage,WORD,Ort,Bett,Lüttje
52696,helfen,WORD,Notlage,hilfsbereit,Sarmariter
52733,Prozent,WORD,Mathe,relativ,Hunderstel
52780,Haltung,WORD,Position,Ethik,Rückrad
52798,Sport,WORD,Laufen,Reiten,Triatholon
52855,Planung,WORD,Architekt,Zukunft,Bebaung
53006,übrig,WORD,am Rand,schmeckt am nächsten Tag lecker,Resteverwertung
53024,Phänomen,WORD,komisch,selten,Ereigniss
53035,weisen,WORD,Einlernen,zurechtweisen,eingühren
53128,Dezember,WORD,Ambar,deszimiert,kolehydrate
53136,Führung,WORD,Führungskraft,früh,führungszeugniss
53274,Bewegung,WORD,Sport,Mensch,Movation
53295,Zusammenfassung,WORD,kurz,zusammenfassen,Resumé
53316,Paris,WORD,Versailles,Kapstadt,eiofelturm
53349,Polizei,WORD,grün,Steifenwagen,Pozilei
53383,Wiesbaden,WORD,Deutschland,Wiese,Statdt
53387,Spiel,WORD,Playstation,Computer,Novoline
53482,Gesellschaft,WORD,Spiegel,NA,Wir allle
53739,vertreten,WORD,Interessen,fremd,rechtsgeschäftlich
53790,Bedeutung,WORD,NA,NA,Meaning
53887,Auseinandersetzung,WORD,Konflikt,Ärger,Steit
53904,erhalten,WORD,behalten,NA,bewahlen
53919,Verwendung,WORD,Einsatz,benutzen,Gebraucj
54058,Zukunft,WORD,Zeit,Phantasie,Science Fiction
54194,Staat,WORD,Regierung,Politiker,abzocke
54232,DDR,WORD,Berlin,früher,Kommunsimus
54291,Konkurrenz,WORD,Leistung,Behaupten,Lesitungsdruck
54318,jüdisch,WORD,Kippa,Bart,Löckchen
54377,Ethik,WORD,Moral,Religion,Komission
54472,Förderung,WORD,Universität,Stipendium,Landesgraduiertenförderung
54501,Mittel,WORD,mäßig,Punkt,fristig
54505,abhängig,WORD,schwach,unsicher,uneigenständig
54520,Beteiligter,WORD,Unfall,Polizei,Deine Mudder
54525,Kriterium,WORD,erfüllen,ändern,Vorraussetzung
54731,Union,WORD,Gemeinschaft,Probleme,Unierte Theologie
54762,Ausmaß,WORD,Menge,NA,unüberschaubar
54868,Verwendung,WORD,Anleitung,NA,use
55053,amerikanisch,WORD,Patriotismus,Englisch,Fast Food
55125,London,WORD,Big Bang,Bridge,Chealsea
55155,spielen,WORD,musizieren,Sportarten,daddeln
55193,Rahmenbedingung,WORD,Lesen,Nerven,AGB's
55257,Situation,WORD,gefangen,mittendrin,auswegslos
55260,Problem,WORD,Aufgabe,NA,loesekompetenz
55354,darstellen,WORD,verbildlichen,Aufzeigen,Abbildden
55456,Zusammenarbeit,WORD,Konkurrenz,Partner,Cooperation
55634,Firma,WORD,Sports up,Gesundheitszentrum,Jochen köhler
55653,Maria,WORD,Frau,NA,Kriche
55677,Abteilung,WORD,Aufgabenteilung,Gemeinsames Ziel,Kollegen/innen
55716,setzen,WORD,stellen,liegen,6 ;)
55774,Handbuch,WORD,Unnütz,NA,rtfm
55777,General,WORD,Bundeswehr,Militär,Slatuieren
55787,Oxford,WORD,Universität,ehrwuerdigc,Grossbritanien
56055,vielfach,WORD,Klon,NA,Duzent
56122,Stellung,WORD,Sex,Familienaufstellung,Position (berufliche)
56596,Konkurrenz,WORD,Stress,Mangel,Gegener
56623,Antwort,WORD,Frage,NA,Erwiederung
56670,dienen,WORD,Sklave,Volk,Magt
56680,Verwendung,WORD,Zweck,Applikation,Gegrauch
56692,Wohnung,WORD,WG,Rückzugsort,Appartment
56700,hängen,WORD,Nagel,Wand,Gemäalde
56785,jugendlich,WORD,Aussehen,Körperkult,anstrengedn
56810,benötigen,WORD,Schlaf,brauchen,Narungsmittel
56824,bieten,WORD,Börse,Wette,Kuhandel
